trip_id,customer_id,driver_id,pickup_location,drop_location,distance_km,fare_amount,payment_method,trip_status,trip_timestamp
289,584,478,Gachibowli,Koramangala,22.56,390.13,Cash,Cancelled,2025-09-07 12:39:06
290,794,5,Andheri,Whitefield,13.15,211.06,Card,Completed,2026-05-14 07:39:42
291,583,333,Indiranagar,Connaught Place,12.75,269.07,UPI,Completed,2026-01-09 17:12:27
292,84,297,Indiranagar,Connaught Place,13.42,230.99,Cash,Completed,2025-07-22 20:23:17
293,879,168,Hitech City,Gachibowli,8.38,167.05,UPI,Cancelled,2025-12-21 03:25:42
294,404,105,Gachibowli,Koramangala,25.66,432.67,UPI,Completed,2025-12-10 06:26:56
295,312,129,Hitech City,Whitefield,28.89,692.03,UPI,Cancelled,2025-12-31 03:19:35
296,14,33,Andheri,Gachibowli,12.3,220.39,UPI,Completed,2026-05-06 03:25:48
297,651,367,Indiranagar,Banjara Hills,9.75,234.52,UPI,Completed,2025-11-17 20:58:24
298,286,58,Banjara Hills,Andheri,5.79,104.89,Cash,Completed,2025-10-21 19:09:58
299,332,74,Gachibowli,Hitech City,10.59,233.35,Cash,Completed,2026-02-16 05:01:21
300,371,436,Connaught Place,Andheri,17.24,326.32,UPI,Completed,2025-08-01 00:22:40
301,163,442,Andheri,Whitefield,28.85,564.52,Card,Completed,2025-10-12 11:40:44
302,755,301,Whitefield,Gachibowli,9.03,213.81,UPI,Completed,2026-04-24 14:00:35
303,846,421,Hitech City,Connaught Place,4.68,77.88,Card,Cancelled,2025-11-23 18:15:57
304,496,83,Hitech City,Connaught Place,24.9,619.6,Cash,Completed,2025-12-05 08:37:04
305,903,497,Connaught Place,Banjara Hills,7.68,123.76,UPI,Completed,2026-05-25 10:32:38
306,531,495,Andheri,Andheri,16.58,304.32,Card,Completed,2026-05-10 00:22:44
307,207,166,Indiranagar,Hitech City,13.01,273.42,UPI,Cancelled,2026-07-14 05:41:43
308,569,158,Banjara Hills,Indiranagar,22.41,479.99,Card,Cancelled,2025-11-30 20:07:58
309,418,392,Indiranagar,Hitech City,21.61,430.92,Cash,Completed,2025-10-28 11:15:20
310,632,251,Gachibowli,Banjara Hills,24.51,384.07,UPI,Completed,2026-06-11 13:28:20
311,124,209,Whitefield,Gachibowli,26.58,401.73,UPI,Completed,2025-11-08 23:41:52
312,982,128,Connaught Place,Gachibowli,16.31,259.92,Cash,Completed,2025-11-10 19:45:45
313,147,106,Koramangala,Whitefield,21.23,486.92,Card,Completed,2025-09-25 08:36:21
314,83,251,Banjara Hills,Koramangala,24.12,521.73,UPI,Completed,2026-03-08 08:11:27
315,701,311,Andheri,Indiranagar,23.4,574.45,Cash,Completed,2025-12-30 10:49:44
316,487,342,Hitech City,Koramangala,14.55,291.3,Cash,Completed,2025-09-30 05:52:41
317,190,219,Connaught Place,Andheri,22.1,434.82,Cash,Completed,2026-05-12 08:07:40
318,619,426,Andheri,Andheri,28.95,677.24,Cash,Completed,2026-01-24 02:54:52
319,352,267,Gachibowli,Indiranagar,4.36,91.23,Cash,Completed,2026-06-09 16:39:33
320,255,205,Andheri,Whitefield,7.07,130.08,Cash,Completed,2026-04-19 12:21:24
321,184,339,Banjara Hills,Whitefield,16.13,361.15,Cash,Cancelled,2025-10-12 07:02:44
322,877,326,Banjara Hills,Indiranagar,25.16,525.23,UPI,Completed,2026-07-18 15:59:09
323,126,115,Andheri,Andheri,12.57,200.67,UPI,Completed,2026-02-24 23:13:20
324,296,89,Andheri,Banjara Hills,4.47,75.28,Card,Completed,2025-11-22 16:15:39
325,818,19,Andheri,Gachibowli,10.8,198.05,UPI,Completed,2026-07-21 05:22:29
326,963,469,Connaught Place,Koramangala,22.06,516.35,Card,Cancelled,2025-12-07 04:28:04
327,824,197,Whitefield,Gachibowli,9.43,180.79,Cash,Completed,2026-03-10 19:50:20
328,771,13,Banjara Hills,Koramangala,26.79,579.44,Cash,Completed,2025-11-12 02:03:05
329,138,160,Whitefield,Gachibowli,6.64,126.83,UPI,Completed,2026-07-20 20:03:12
330,509,380,Hitech City,Whitefield,10.78,246.11,Cash,Completed,2025-09-27 07:21:03
331,76,268,Hitech City,Hitech City,24.2,500.4,Card,Cancelled,2026-07-08 22:15:49
332,426,172,Indiranagar,Whitefield,2.05,34.94,Card,Completed,2025-09-20 21:01:42
333,555,168,Gachibowli,Connaught Place,26.59,624.29,Card,Completed,2025-10-26 17:58:35
334,496,420,Whitefield,Koramangala,19.08,354.08,Cash,Completed,2026-03-25 01:26:45
335,349,75,Banjara Hills,Gachibowli,29.0,591.1,UPI,Completed,2025-11-03 12:15:12
336,707,315,Banjara Hills,Connaught Place,4.92,118.1,UPI,Completed,2025-10-29 06:17:02
337,407,98,Whitefield,Indiranagar,3.39,53.61,UPI,Cancelled,2025-08-02 16:01:11
338,75,36,Hitech City,Koramangala,12.43,243.6,Cash,Completed,2025-09-09 02:25:56
339,332,467,Koramangala,Whitefield,16.02,394.12,Cash,Completed,2026-06-17 11:02:45
340,886,18,Hitech City,Hitech City,23.65,572.05,UPI,Completed,2026-01-07 05:40:24
341,772,186,Connaught Place,Indiranagar,13.04,303.56,Card,Cancelled,2025-09-09 17:30:51
342,453,93,Connaught Place,Hitech City,13.79,296.12,Card,Cancelled,2026-07-01 22:21:45
343,263,174,Andheri,Hitech City,11.08,252.51,Card,Completed,2025-12-05 21:59:49
344,15,403,Banjara Hills,Andheri,20.1,392.0,Cash,Cancelled,2026-06-12 13:26:18
345,479,498,Hitech City,Andheri,7.92,163.71,UPI,Completed,2025-11-11 23:14:35
346,624,424,Hitech City,Banjara Hills,9.51,212.26,Card,Completed,2026-01-06 10:02:57
347,752,260,Hitech City,Hitech City,22.22,471.06,Card,Completed,2025-07-26 09:33:34
348,45,201,Banjara Hills,Koramangala,5.68,96.76,UPI,Completed,2025-07-28 18:33:52
349,638,100,Gachibowli,Gachibowli,21.08,519.09,Card,Completed,2026-03-24 01:19:01
350,301,337,Hitech City,Gachibowli,15.62,316.87,Card,Completed,2026-02-23 23:37:40
351,764,445,Koramangala,Banjara Hills,9.97,199.14,Cash,Completed,2026-03-14 12:16:19
352,978,255,Andheri,Gachibowli,15.18,312.18,UPI,Cancelled,2025-11-04 06:52:45
353,261,191,Koramangala,Banjara Hills,21.94,398.9,Cash,Completed,2026-06-22 02:16:23
354,381,222,Connaught Place,Gachibowli,26.29,458.25,Card,Completed,2025-08-20 02:57:26
355,212,250,Andheri,Gachibowli,16.81,356.11,Card,Completed,2026-01-01 07:11:07
356,279,279,Whitefield,Andheri,6.2,136.21,Cash,Cancelled,2026-02-14 22:55:48
357,280,193,Connaught Place,Banjara Hills,23.05,523.93,Card,Completed,2025-08-29 00:33:59
358,869,227,Indiranagar,Whitefield,27.57,573.39,UPI,Completed,2025-08-10 17:10:02
359,880,218,Andheri,Banjara Hills,4.46,69.9,UPI,Completed,2025-08-01 19:15:37
360,603,390,Indiranagar,Hitech City,6.89,117.23,Cash,Completed,2026-07-19 18:56:50
361,906,364,Gachibowli,Banjara Hills,17.62,297.63,Cash,Completed,2026-04-30 17:41:12
362,99,240,Gachibowli,Banjara Hills,27.18,486.73,Card,Completed,2025-09-15 09:01:05
363,38,182,Connaught Place,Koramangala,4.21,67.22,Card,Completed,2026-06-03 11:47:00
364,322,24,Gachibowli,Gachibowli,5.43,132.56,Cash,Cancelled,2025-10-19 19:33:40
365,336,207,Koramangala,Whitefield,17.89,358.24,Card,Completed,2026-03-03 19:31:46
366,724,377,Connaught Place,Gachibowli,11.91,196.58,UPI,Completed,2026-02-14 12:13:13
367,406,168,Hitech City,Hitech City,9.16,149.63,Card,Completed,2025-11-05 03:40:56
368,163,402,Banjara Hills,Koramangala,15.0,337.52,UPI,Completed,2025-12-24 15:38:46
369,824,411,Hitech City,Whitefield,4.94,109.33,Cash,Completed,2026-06-29 18:28:59
370,100,407,Banjara Hills,Indiranagar,23.93,381.89,Cash,Cancelled,2025-11-13 10:29:41
371,635,211,Gachibowli,Hitech City,23.17,544.54,Card,Cancelled,2025-09-21 19:25:42
372,81,162,Banjara Hills,Indiranagar,14.95,288.34,UPI,Completed,2026-05-09 07:02:04
373,879,363,Hitech City,Koramangala,10.26,179.29,UPI,Completed,2026-04-03 15:26:21
374,775,418,Hitech City,Whitefield,12.83,223.7,Cash,Cancelled,2026-03-25 12:58:54
375,776,170,Connaught Place,Banjara Hills,2.88,51.16,Cash,Completed,2026-01-14 13:25:10
376,907,379,Banjara Hills,Connaught Place,22.88,541.19,Cash,Completed,2026-01-13 06:28:48
377,376,47,Hitech City,Hitech City,13.63,285.05,Cash,Completed,2025-11-03 11:08:49
378,524,143,Connaught Place,Indiranagar,28.68,454.6,Card,Completed,2025-11-09 17:05:48
379,956,320,Koramangala,Whitefield,10.52,250.35,UPI,Completed,2026-01-12 06:21:43
380,885,232,Indiranagar,Whitefield,20.15,328.75,Card,Cancelled,2025-07-23 13:30:52
381,349,182,Whitefield,Banjara Hills,12.3,274.88,UPI,Completed,2025-07-29 21:30:27
382,745,348,Whitefield,Whitefield,26.8,632.03,UPI,Completed,2025-09-03 18:38:58
383,563,302,Andheri,Gachibowli,18.55,322.75,Cash,Completed,2025-07-28 14:44:43
384,149,263,Connaught Place,Gachibowli,22.87,476.08,Card,Completed,2026-02-27 15:04:17
385,909,351,Connaught Place,Gachibowli,20.6,434.03,Cash,Cancelled,2026-04-26 17:08:09
386,665,144,Hitech City,Whitefield,4.06,83.85,UPI,Completed,2026-03-08 00:36:39
387,406,217,Whitefield,Connaught Place,19.87,304.75,UPI,Completed,2026-05-21 02:05:26
388,966,159,Hitech City,Connaught Place,25.61,535.55,Cash,Completed,2025-10-24 22:05:48
389,34,420,Gachibowli,Banjara Hills,24.27,497.27,UPI,Completed,2025-11-09 08:24:45
390,670,225,Whitefield,Connaught Place,25.58,489.79,UPI,Completed,2026-02-26 15:59:45
391,422,486,Andheri,Hitech City,20.72,377.93,Cash,Cancelled,2025-08-15 03:36:52
392,202,96,Connaught Place,Whitefield,28.14,467.21,Card,Completed,2026-05-31 18:57:31
393,673,129,Koramangala,Indiranagar,15.29,267.93,Card,Completed,2026-04-12 09:27:46
394,178,261,Indiranagar,Koramangala,15.89,376.81,Card,Completed,2026-01-10 09:17:00
395,20,52,Hitech City,Gachibowli,21.9,520.16,UPI,Completed,2026-04-25 18:50:50
396,291,310,Andheri,Hitech City,16.29,260.73,UPI,Completed,2026-07-22 12:47:37
397,548,301,Banjara Hills,Gachibowli,14.03,305.46,Cash,Completed,2026-04-10 03:11:15
398,566,217,Whitefield,Koramangala,25.19,575.56,UPI,Completed,2025-09-27 02:49:06
399,453,49,Hitech City,Hitech City,7.6,166.05,Card,Completed,2025-10-05 18:27:54
400,72,28,Gachibowli,Indiranagar,22.4,408.4,Cash,Completed,2026-01-09 09:50:47
401,797,261,Gachibowli,Koramangala,9.91,170.85,Card,Completed,2025-12-24 13:22:28
402,293,331,Whitefield,Banjara Hills,29.48,484.61,Cash,Completed,2026-02-16 11:56:59
403,159,419,Gachibowli,Andheri,26.53,538.51,Cash,Completed,2026-01-23 12:19:24
404,227,262,Indiranagar,Andheri,9.37,199.02,UPI,Completed,2026-05-17 22:16:08
405,244,361,Koramangala,Indiranagar,29.0,602.14,Card,Completed,2025-11-17 09:51:42
406,306,365,Gachibowli,Andheri,11.47,180.57,Cash,Completed,2025-07-31 00:41:26
407,927,142,Gachibowli,Gachibowli,12.21,238.17,UPI,Completed,2026-05-01 15:49:58
408,412,272,Indiranagar,Andheri,5.16,116.86,UPI,Completed,2026-02-06 03:38:18
409,34,19,Connaught Place,Banjara Hills,19.92,366.37,Cash,Cancelled,2025-09-17 20:20:57
410,188,39,Connaught Place,Koramangala,24.32,592.67,UPI,Completed,2026-06-17 04:03:31
411,654,331,Whitefield,Hitech City,13.24,233.26,Card,Cancelled,2025-09-05 09:36:52
412,9,138,Gachibowli,Indiranagar,18.85,287.65,Cash,Completed,2026-01-29 04:25:18
413,367,422,Hitech City,Gachibowli,6.23,123.79,UPI,Cancelled,2026-01-31 09:12:02
414,582,109,Andheri,Koramangala,5.12,115.58,Cash,Completed,2026-05-04 09:00:18
415,300,264,Connaught Place,Hitech City,16.04,261.7,UPI,Completed,2026-01-10 02:36:58
416,260,249,Andheri,Whitefield,17.76,356.31,UPI,Completed,2026-03-10 03:33:16
417,733,77,Andheri,Banjara Hills,7.16,156.18,UPI,Completed,2026-04-10 20:22:35
418,327,109,Andheri,Gachibowli,21.1,366.74,Card,Cancelled,2026-01-10 09:16:04
419,198,367,Koramangala,Banjara Hills,14.25,308.01,UPI,Completed,2026-05-25 20:34:02
420,184,338,Connaught Place,Hitech City,27.07,668.28,UPI,Completed,2025-08-01 05:37:54
421,536,52,Hitech City,Connaught Place,8.27,198.53,UPI,Cancelled,2026-07-02 11:55:18
422,973,122,Whitefield,Banjara Hills,24.89,618.43,UPI,Completed,2025-12-25 00:48:07
423,49,126,Whitefield,Koramangala,13.44,292.85,Cash,Completed,2026-02-19 05:58:17
424,567,427,Koramangala,Koramangala,17.92,436.28,UPI,Cancelled,2025-09-24 19:30:52
425,463,411,Whitefield,Koramangala,11.96,297.64,Cash,Completed,2026-05-02 03:24:31
426,599,81,Andheri,Whitefield,25.12,514.0,UPI,Completed,2026-04-14 22:58:53
427,147,119,Andheri,Hitech City,24.21,516.07,Cash,Cancelled,2025-09-29 09:37:43
428,112,275,Hitech City,Andheri,22.81,451.83,Cash,Completed,2026-02-25 06:25:28
429,532,445,Gachibowli,Hitech City,18.45,441.5,Cash,Cancelled,2026-01-31 11:18:52
430,803,147,Banjara Hills,Connaught Place,9.88,227.24,Cash,Cancelled,2025-09-22 02:15:10
431,907,480,Koramangala,Connaught Place,14.17,215.73,Cash,Cancelled,2025-08-31 10:28:31
432,632,221,Hitech City,Connaught Place,19.31,315.11,Card,Cancelled,2026-02-11 16:41:41
433,521,468,Banjara Hills,Banjara Hills,3.58,83.0,Card,Completed,2025-09-11 18:25:36
434,771,331,Banjara Hills,Andheri,17.13,416.95,Card,Completed,2025-10-20 17:45:18
435,379,155,Gachibowli,Koramangala,19.18,400.03,Card,Completed,2026-02-13 06:23:13
436,775,98,Indiranagar,Hitech City,6.96,165.85,Card,Completed,2026-01-05 17:01:03
437,995,137,Koramangala,Koramangala,22.51,553.48,Cash,Completed,2025-11-09 09:31:01
438,675,309,Andheri,Hitech City,20.1,327.68,UPI,Cancelled,2026-05-01 14:29:18
439,739,468,Connaught Place,Banjara Hills,11.77,256.44,UPI,Cancelled,2026-01-12 13:18:12
440,69,71,Gachibowli,Hitech City,26.04,605.23,UPI,Completed,2026-04-15 09:09:04
441,399,12,Gachibowli,Connaught Place,18.77,381.64,Cash,Completed,2026-05-29 09:35:06
442,21,367,Koramangala,Koramangala,26.63,635.17,Cash,Completed,2025-11-06 10:28:12
443,556,209,Andheri,Connaught Place,26.82,629.24,Card,Cancelled,2025-10-20 18:32:20
444,689,365,Indiranagar,Koramangala,8.92,164.47,Card,Completed,2025-08-11 17:50:31
445,933,34,Whitefield,Koramangala,28.91,480.03,Cash,Completed,2025-08-28 06:36:34
446,18,496,Andheri,Koramangala,13.86,278.6,Cash,Cancelled,2026-05-27 05:07:02
447,223,322,Andheri,Banjara Hills,20.55,474.13,Cash,Completed,2026-06-02 18:38:10
448,354,229,Indiranagar,Indiranagar,2.87,53.14,UPI,Completed,2026-06-01 18:38:55
449,281,124,Whitefield,Hitech City,5.28,96.66,Card,Completed,2025-09-22 11:13:08
450,406,180,Hitech City,Gachibowli,15.07,284.62,Cash,Completed,2026-03-20 11:33:30
451,423,189,Indiranagar,Banjara Hills,10.85,193.22,Cash,Cancelled,2026-05-19 00:26:20
452,707,311,Connaught Place,Banjara Hills,26.39,456.17,UPI,Completed,2026-01-21 22:26:10
453,984,72,Andheri,Whitefield,28.98,638.24,UPI,Completed,2026-06-11 07:12:46
454,367,50,Indiranagar,Whitefield,26.57,602.63,Cash,Completed,2025-10-15 11:46:20
455,731,3,Banjara Hills,Koramangala,16.22,337.64,Card,Cancelled,2025-10-19 04:05:55
456,256,380,Hitech City,Whitefield,29.96,744.64,UPI,Completed,2026-04-20 18:28:37
457,544,31,Gachibowli,Banjara Hills,13.78,269.85,UPI,Completed,2026-03-06 01:42:15
458,331,309,Hitech City,Hitech City,12.02,186.21,Cash,Completed,2025-11-30 10:29:08
459,446,379,Koramangala,Andheri,10.2,206.4,Card,Cancelled,2026-05-01 08:03:54
460,827,10,Andheri,Gachibowli,3.91,87.41,UPI,Completed,2026-05-07 19:55:10
461,200,267,Andheri,Indiranagar,24.13,553.4,Card,Completed,2026-03-25 13:22:31
462,852,64,Whitefield,Andheri,24.29,593.02,Card,Completed,2025-08-15 14:15:40
463,503,107,Hitech City,Hitech City,17.68,379.49,Cash,Completed,2025-12-30 23:06:46
464,923,385,Hitech City,Andheri,19.31,333.94,Card,Cancelled,2025-12-20 18:51:24
465,352,332,Indiranagar,Gachibowli,14.19,271.95,Card,Completed,2026-01-12 06:45:04
466,988,159,Whitefield,Hitech City,12.91,321.28,Card,Completed,2025-09-03 19:35:35
467,54,312,Indiranagar,Indiranagar,11.9,250.09,UPI,Completed,2026-05-15 06:31:41
468,586,457,Hitech City,Whitefield,16.94,353.55,Cash,Completed,2025-07-31 05:04:17
469,832,266,Whitefield,Koramangala,29.44,483.72,UPI,Completed,2026-05-21 12:32:53
470,994,12,Indiranagar,Banjara Hills,15.39,336.85,Cash,Cancelled,2026-06-20 12:19:42
471,526,452,Whitefield,Banjara Hills,20.92,349.42,UPI,Completed,2026-02-24 20:30:47
472,423,431,Connaught Place,Whitefield,18.7,319.26,Card,Completed,2026-06-19 01:09:30
473,698,178,Connaught Place,Whitefield,29.28,649.47,UPI,Completed,2026-06-07 10:56:16
474,671,178,Banjara Hills,Indiranagar,21.8,382.28,UPI,Completed,2026-04-30 02:17:04
475,112,166,Andheri,Indiranagar,22.96,383.29,Card,Completed,2025-07-27 07:20:31
476,845,18,Hitech City,Indiranagar,14.19,287.43,UPI,Completed,2026-02-09 08:51:03
477,969,353,Connaught Place,Indiranagar,9.34,197.0,Card,Completed,2025-07-30 07:54:58
478,677,80,Indiranagar,Hitech City,14.66,313.27,UPI,Completed,2025-12-11 17:10:23
479,316,181,Connaught Place,Hitech City,11.82,284.27,Card,Completed,2025-10-02 00:51:15
480,193,417,Whitefield,Indiranagar,29.8,483.17,Card,Completed,2025-11-26 07:22:59
481,453,83,Hitech City,Gachibowli,18.6,443.34,UPI,Completed,2026-02-05 21:35:51
482,402,111,Banjara Hills,Whitefield,18.17,342.96,UPI,Completed,2026-06-07 09:43:57
483,168,197,Gachibowli,Indiranagar,7.28,165.1,UPI,Cancelled,2026-01-06 10:09:47
484,845,40,Koramangala,Indiranagar,15.13,373.64,Card,Cancelled,2025-12-09 21:03:28
485,329,26,Gachibowli,Whitefield,27.93,596.23,Card,Completed,2026-03-05 00:54:31
486,711,185,Koramangala,Connaught Place,2.43,48.29,Cash,Completed,2026-07-03 11:12:20
487,532,256,Gachibowli,Koramangala,27.56,521.07,Card,Completed,2025-09-04 01:05:51
488,754,220,Connaught Place,Indiranagar,10.06,158.47,Card,Completed,2026-02-03 01:11:18
489,738,285,Whitefield,Connaught Place,27.68,611.06,Card,Completed,2026-06-26 16:33:54
490,746,274,Hitech City,Hitech City,15.65,358.12,Cash,Completed,2026-01-26 18:36:20
491,120,385,Indiranagar,Koramangala,28.39,677.82,Card,Completed,2025-11-16 00:39:01
492,307,255,Gachibowli,Koramangala,15.93,282.07,Cash,Completed,2026-04-28 04:31:22
493,587,445,Banjara Hills,Koramangala,27.08,476.36,Card,Completed,2026-01-02 22:27:36
494,610,336,Andheri,Koramangala,5.95,129.18,UPI,Completed,2026-03-28 16:09:26
495,536,340,Banjara Hills,Hitech City,19.09,361.73,Cash,Completed,2026-06-07 16:13:13
496,737,480,Koramangala,Banjara Hills,8.16,178.98,Card,Completed,2026-07-11 20:45:49
497,250,375,Whitefield,Whitefield,18.68,357.57,Card,Completed,2026-05-27 14:12:49
498,896,272,Koramangala,Gachibowli,24.43,416.83,Cash,Completed,2025-08-14 13:09:26
499,607,462,Koramangala,Hitech City,14.82,365.4,Cash,Cancelled,2026-04-05 06:41:03
500,317,9,Indiranagar,Whitefield,10.39,231.69,Cash,Completed,2025-07-26 13:55:25
501,200,57,Banjara Hills,Koramangala,10.17,239.36,Cash,Completed,2025-11-17 10:28:35
502,91,90,Gachibowli,Hitech City,3.86,62.84,UPI,Completed,2026-04-18 16:19:31
503,488,493,Hitech City,Connaught Place,22.07,416.88,Card,Completed,2026-07-22 19:15:42
504,300,348,Koramangala,Banjara Hills,4.54,71.17,Cash,Completed,2026-07-15 02:27:38
505,860,302,Connaught Place,Gachibowli,19.43,424.36,Card,Cancelled,2026-05-28 22:01:22
506,519,428,Koramangala,Whitefield,7.77,125.19,Cash,Completed,2025-10-21 21:52:55
507,335,201,Andheri,Hitech City,24.46,423.68,Card,Completed,2025-11-05 20:51:07
508,889,444,Andheri,Connaught Place,15.25,341.85,Card,Completed,2025-11-18 14:59:54
509,895,24,Hitech City,Koramangala,25.61,624.73,Cash,Cancelled,2025-12-16 23:40:08
510,382,313,Indiranagar,Koramangala,13.69,334.27,UPI,Cancelled,2026-01-17 18:54:53
511,166,448,Koramangala,Andheri,5.24,112.77,UPI,Completed,2026-04-27 08:38:11
512,327,208,Koramangala,Connaught Place,18.13,428.63,Card,Cancelled,2026-06-09 04:59:31
513,344,339,Banjara Hills,Banjara Hills,12.22,227.1,UPI,Completed,2025-10-07 23:10:23
514,40,95,Gachibowli,Banjara Hills,4.25,70.32,Cash,Completed,2026-03-18 01:59:04
515,433,386,Whitefield,Banjara Hills,24.33,584.37,UPI,Completed,2026-07-01 01:45:45
516,41,399,Andheri,Whitefield,9.04,223.03,Card,Completed,2026-06-24 18:09:26
517,438,431,Koramangala,Gachibowli,5.58,136.22,Card,Completed,2026-03-26 11:38:44
518,452,473,Connaught Place,Connaught Place,15.88,286.16,UPI,Cancelled,2026-03-10 14:59:03
519,176,70,Gachibowli,Andheri,5.28,131.3,Cash,Completed,2025-11-05 16:58:03
520,715,349,Andheri,Hitech City,7.58,155.68,UPI,Completed,2025-09-12 23:31:55
521,625,6,Banjara Hills,Indiranagar,4.88,82.19,Cash,Completed,2025-11-03 09:51:10
522,168,293,Whitefield,Connaught Place,25.13,555.52,Card,Cancelled,2025-12-10 23:06:11
523,523,183,Hitech City,Hitech City,22.59,353.39,UPI,Completed,2026-06-07 22:07:38
524,143,408,Gachibowli,Indiranagar,19.61,442.28,Cash,Completed,2026-02-09 05:43:49
525,825,77,Connaught Place,Indiranagar,22.44,359.75,Cash,Completed,2025-10-23 10:23:57
526,311,89,Andheri,Whitefield,12.54,221.29,Cash,Completed,2026-01-18 09:21:42
527,723,498,Connaught Place,Hitech City,15.8,372.75,Card,Completed,2025-11-07 09:28:34
528,704,84,Hitech City,Indiranagar,4.97,78.16,UPI,Completed,2026-04-26 18:43:59
529,109,121,Connaught Place,Connaught Place,29.82,630.21,Cash,Completed,2026-04-01 04:12:11
530,823,149,Connaught Place,Andheri,21.12,505.25,UPI,Completed,2026-02-25 01:20:52
531,433,293,Banjara Hills,Indiranagar,19.25,457.34,Card,Completed,2026-01-25 15:38:43
532,261,309,Koramangala,Indiranagar,8.99,142.91,Card,Completed,2025-09-20 15:36:21
533,915,370,Connaught Place,Whitefield,7.26,133.7,Card,Completed,2025-08-10 07:34:54
534,813,281,Hitech City,Whitefield,16.02,282.78,UPI,Cancelled,2026-02-25 21:36:23
535,306,200,Banjara Hills,Indiranagar,29.06,572.11,UPI,Completed,2025-08-15 08:40:56
536,286,372,Koramangala,Andheri,27.75,428.14,Card,Completed,2026-03-07 07:30:22
537,527,212,Gachibowli,Indiranagar,17.1,369.9,UPI,Cancelled,2026-03-04 11:58:12
538,297,213,Koramangala,Hitech City,19.81,483.11,Cash,Cancelled,2026-06-10 14:05:13
539,914,381,Connaught Place,Connaught Place,9.33,219.61,UPI,Cancelled,2026-02-27 02:06:19
540,904,489,Hitech City,Koramangala,12.99,217.2,Cash,Completed,2025-08-03 02:59:50
541,258,385,Hitech City,Connaught Place,26.73,597.54,Card,Completed,2026-03-11 21:28:00
542,76,218,Banjara Hills,Hitech City,13.98,242.18,UPI,Completed,2025-11-21 15:32:51
543,871,487,Hitech City,Whitefield,12.55,286.85,UPI,Cancelled,2025-08-16 20:34:03
544,534,34,Koramangala,Banjara Hills,14.3,255.27,Card,Completed,2026-07-02 14:31:10
